id,name,categories,longitude,latitude,display_address
BBxOQ4pkgiAYubA_UKXFZg,Reuben's Mexican Food,Mexican,-155.084948,19.723556,"336 Kamehameha Ave, Hilo, HI 96720"
Lsqb_PYYujCvD9YeTVD7Zw,Kalo Bombs Hawaii,Hawaiian,-154.94828,19.49462,"15-2874 Pahoa Village Rd, Pāhoa, HI 96778"
6yg1VGlvnkoIOttIkFu2xQ,Liquid Life,"Vegan, Vegetarian, Juice Bars & Smoothies",-155.069726,19.712759,"697 Manono St, Hilo, HI 96720"
ewXFQyQxlOsAtJ0jVXUTTg,Hilo Hawaiian Hotel,"Hotels, Venues & Event Spaces",-155.06672668457,19.7280864715576,"71 Banyan Dr, Hilo, HI 96720"
NQR1g7tGKFlXbPDmr9qNhQ,Pho 19,"Hawaiian, Vietnamese",-155.08419,19.71703,"750 Kinoole St Hilo Hi 96720, Hilo, HI 96720"
SeetMaAJ68LFvF-q98ijqg,Yen's Cafe,"Vietnamese, Chinese",-155.0896149,19.7245502,"235 Waianuenue Ave, Hilo, HI 96720"
yuxAH1C9BGtXJgLhD6nzmg,Daiichi Ramen,"Ramen, Asian Fusion, Japanese Curry",-155.06450436078072,19.69553876412153,"111 E Puainako St, Hilo, HI 96720"
lAHP6j_Ex_LTwB_7k0wiAQ,Boogie Woogie Pizza,Pizza,-154.945601427,19.4939888827912,"15-2937 Pahoa Village Rd, Pahoa, HI 96778"
UcLiXn5trc4WsT6v9juj0w,Orchidland General Store,"Hardware Stores, Delis",-155.0048389,19.5524427,"16-125 Orchidland Dr, Keaau, HI 96749"
rRJOVcBdIIao5kybYtaeGg,Happy Valley Seafood Restaurant,Chinese,-155.07600402832,19.710168838501,"1263 Kilauea Ave, Ste 320, Hilo, HI 96720"
dV9wpVUaZ7sqjYtfEOrCsw,New Saigon Restaurant,"Vietnamese, Chinese, Thai",-155.06210131175618,19.7232557404499,"96 Kalanianaole Ave, Hilo, HI 96720"
kv_OfQb3BQIYB0qxYhE7Sw,Manas Aloha Farm,"Food Stands, Fruits & Veggies",-155.145892711642,19.8491816458642,"Aloaka Falls Rd, Pepeekeo, HI 96783"
_QKgg3iOEuS6jwEOeXt2GA,Hale Kai Hawaii Bed & Breakfast,"Hotels, Bed & Breakfast",-155.090621948242,19.7575378417969,"111 Honolii Pl, Hilo, HI 96720"
hk7sGoYlhJffjtrit92JOg,Mr Cow,"Korean, Hot Dogs",-155.0636,19.70124,"315 Makaala St, Hilo, HI 96720"
DEzDQfbUx5W8Mr-sufkGaQ,Hilo Rice Noodle Soup Restaurant,"Vietnamese, Chinese, Noodles",-155.0696407,19.6900343,"1990 Kinoole St, Hilo, HI 96720"
TG7niYnBeDdek2FRSm1Qwg,Hilo Siam Thai Restaurant,Thai,-155.0855408,19.7230911,"70 Mamo St, Hilo, HI 96720"
ual2csnAt02ciuTJ_iOmEQ,Restaurant Miwa,"Japanese, Sushi Bars",-155.075502215939,19.7105421047085,"1261 Kilauea Ave, Ste 230, Hilo, HI 96720"
srChYntN8tYPH5rc4uteIw,Aloydee's Thai Food,Thai,-155.085052,19.723577,"330 Kamehameha Ave, Hilo, HI 96720"
PkvfLN8WvHT84TrKWLQPQg,Kozmic Cones,"Ice Cream & Frozen Yogurt, Fast Food, Burgers",-155.09058,19.72389,"317 Waianuenue Ave, Hilo, HI 96720"
no3RbZFCD6xm4LJcp337MQ,Lee's Chop Suey,Hawaiian,-155.07642,19.70605,"53 W Lanikaula St, Hilo, HI 96720"
coESEKkKDGDTAUIvk3cvqQ,Tabaraka,"Lebanese, Food Trucks, Sandwiches",-155.0902291,19.7246596,"272 Waianuenue Ave, Hilo, HI 96720"
a4pstxOtKHP39FSfmo4cLQ,Thep Thai Cuisine,Thai,-154.95596992188,19.50331611958041,"15-2714 Pahoa Village Rd, Ste P1, Pahoa, HI 96778"
Nz26Gg1GZYrkmXfawAOqiA,Black Rock Cafe,Cafes,-154.948651,19.49493,"15-2872 Pahoa Village Rd, Pahoa, HI 96778"
5ncV75q76aaSh8CO2YkICA,Lava Thai Food,"Food Stands, Noodles, Thai",-155.03719116624282,19.615565780776446,"Keaau, HI 96749"
jGW4vroPGj3ZvQgUL9nS1g,SCP Hilo Hotel,Hotels,-155.06264,19.72356,"126 Banyan Way, Hilo, HI 96720"
4TWT2ZnlkVYRaIxNrb_dfA,Lava Tree Tropic Inn,Hotels,-154.9026895,19.5120973,"14-3555 Puna Rd, Pahoa, HI 96778"
RgDUO5xFi7wMrK3Y1n2TVQ,Island Naturals Market,Grocery,-154.946436099708,19.4947571164229,"15-1850 Akeakamai Lp, Pahoa, HI 96778"
EKsXsI9eFdr_NvG-iyGunQ,Ocean Front Kitchen,Chinese,-155.056191,19.726839,"555 Kalanianaole Ave, Ste A, Hilo, HI 96720"
0m2_uCFFo2ayftcMWQoSCA,1 Plus 1 Cafe,"Vietnamese, Chinese",-155.063192,19.701475,"315 Makaala St, Ste 110, Hilo, HI 96720"
_vekC9ZLpjB28W-_c8jJ1A,Wild Ginger Inn,"Hotels, Hostels",-155.08898,19.72931,"100 Puueo St, Hilo, HI 96720"
ODNKOqBG3nRkhKgrUpyUqQ,Coconut Island,Parks,-155.068565,19.729465,"77 Keliipio Pl, Hilo, HI 96720"
mrgbfzZUskQMn7dZai4uig,Aaron's Cottage,Hotels,-155.0417451,19.7348119,"54 Keokea Lp, Hilo, HI 96720"
MMNxLPMUSaSvslBhFzjxfA,Lions Den,"Diners, Bakeries, Farmers Market",-154.95995,19.51045,"15-2579 Keaau-Pahoa Rd, Pāhoa, HI 96778"
fgUyDoDEQQHlL8BIYP5tKQ,Si Si’s Tacos,"Tacos, Food Stands",-154.9930356336244,19.56085761879172,"16-1664 Keaau-Pahoa Rd, Keaau, HI 96749"
ojM5HEnrHG4O6W_SpvbUAQ,Kum Yo's Okazuya,"Korean, Hawaiian",-155.065475463867,19.7060317993164,"399 E Kawili St, Hilo, HI 96720"
O56_L6ZIXDazAH4YjvHdZA,Verna's Drive In,Hawaiian,-155.06388,19.72281,"1765 Kamehameha Ave, Hilo, HI 96720"
-VYVzak4ZJmaAU3gEN93og,Coco Cantina - Hilo,"Mexican, Bars",-155.0856272,19.7215621,"194 Kilauea Ave, Ste 105, Hilo, HI 96778"
n3m3AsvOcduu0cgdkF9EMg,Lotus Garden Hilo,Hotels,-155.0859654,19.7223653,"140 Kilauea Ave, Hilo, HI 96720"
xsSuVORP7rJVuNHfXvo7Ig,Nim’s Chiang Mai Thai Cuisine,Thai,-155.064739,19.721543,"88 Kanoelehua Ave, Hilo, HI 96720"
4w-86z58wrv_HR_VM5rnXQ,Kandi's Drive Inn,"Japanese, Hawaiian",-155.0693995,19.6847426,"56 W Kawailani St, Hilo, HI 96720"
fv1O-wKWYQhk5A1A69HFXQ,Wailuku River State Park,Parks,-155.110627,19.717954,"2-198 Rainbow Dr, Hilo, HI 96720"
k3OGFosPYLCYdMIJF6-ZhQ,Manono Mini Mart,Sandwiches,-155.070449829102,19.7160148620605,"454 Manono St, Hilo, HI 96720"
zbKKMV0TWCQSCvg1bwkDng,La Hiki Ola Kava Bar,"Music Venues, Lounges",-154.945199012014,19.4937887697271,"15-2950 Pahoa Village Rd, Pāhoa, HI 96778"
_TurvdX1s0A0Nlbslr62Bg,Duck Fat Food Truck,"Food Trucks, American, Sandwiches",-155.2227874111058,19.673052809354292,"Hilo, HI 96720"
kBFNGd3GihBNORO3-ZG7Ig,Sum Leung Chinese Kitchen,Chinese,-155.06675369101822,19.693594379666575,"50 E Puainako St, Ste 106, Kta Puainako Shopping Ctr, Hilo, HI 96720"
c-IT7FiuMwVJMPl3lJ6LBg,Frankie's Pizza,"Chicken Wings, Pizza",-155.10686673224,19.5514279314318,"18 1314 Hwy 11, Mountain View, HI 96771"
klw1B9LP1w0Y4m1LtxA8Pg,Lava Shack,Dive Bars,-154.945870824158,19.4939796182027,"15-2929 Pahoa Village Rd, Pāhoa, HI 96778"
5qtiCF0WEdO2stJ5umRkwQ,Lemongrass Restaurant,"Vietnamese, Thai, Chinese",-155.04081590294282,19.62219722357633,"16-586 Old Volcano Rd, Ste 103, Keaau, HI 96749"
IUT6YTwqf8gO0ZYCrOC4Rg,Hale Inu Sports Bar,Sports Bars,-155.0739652819722,19.71454632947158,"399 Hualani St, Hilo, HI 96720"
oeA-m1gCny5on-R_DQoBhg,Luquins 454,Mexican,-155.070666,19.716009,"454 Manono St, Hilo, HI 96720"
P-NDrVmV6_Sic3nSjUXtCg,Pahoa Pharmacy,Pharmacy,-154.9577068,19.5048837,"15-2660 Pahoa Village Rd, Pahoa Market Place, Pahoa, HI 96778"
SiDYHRTBAFsMJtG9fjwsOw,Pete's Belly Bustazs,"Burgers, Fast Food, Breakfast & Brunch",-155.09819,19.71708,"82 Puuhonu Pl, Ste 104, Hilo, HI 96720"
wagf6QJP1EH7C1HOPoUpnw,The Tiki Turtle Cafe,"Cafes, Juice Bars & Smoothies, Sandwiches",-155.1102034178477,19.71713348438074,"1099 Waianuenue Ave, Hilo, HI 96720"
1IWvYc2Rgjq52O3XzkTSVg,Pe'epe'e Falls & Boiling Pots,Parks,-155.1304287,19.713306,"Peepee Falls St, Hilo, HI 96720"
1c4BSLOqXF6p5ADLpDVCXg,Hiro's Place,"Hawaiian, Japanese, Filipino",-155.066482,19.692655,"50 E Puainako St, Ste 108, KTA Super Stores - Puainako, Hilo, HI 96720"
XqAmW3qL7dTWj_-rB_rmAg,Indo Grindz,"Food Trucks, Indonesian",-155.0875046,19.7257995,"69 Waianuenue Ave, Hilo, HI 96720"
pYXMbQKzUmy2BbifBfUudA,Fairway Grill,"Breakfast & Brunch, American",-155.0767811042587,19.674726732895746,"340 Haihai St, Hilo, HI 96720"
oTuJBwZrswvstL6vJRLv7A,Floral Mart Hawaii,"Florists, Gift Shops, Delis",-155.0842695,19.7171591,"738 Kinoole St, Hilo, HI 96720"
MEkVl3BJJvO_tNB6ufACVg,Lava Tree State Park,Parks,-154.904355723595,19.4835770219629,"Pahoa, HI 96778"
lImmjXFQknpo4mlXqijZeA,Joann's Lounge,"Lounges, Karaoke",-155.0647125,19.7216396,"88 Kanoelehua Ave, Hilo, HI 96720"
F3a5xJzZU3U0jYCnBCZ_fw,Zippy's Hilo,"Diners, Fast Food, Comfort Food",-155.06342,19.69719,"111 E Puainako St, Hilo, HI 96720"
V0tIY3IGLS8hI926g7sYQw,La Jefa Island Tacos,"Food Trucks, Tacos",-154.993569,19.560973,"16-1672 Keaau Pahoa Rd, Keaau, HI 96749"
W6ErNHPeEvkfEYEB8N-OVA,Kurtistown Cafe,"Hawaiian, Barbeque, Burgers",-155.057269,19.592985,"17-353 Volcano Rd, Kurtistown, HI 96760"
ipJG3wfw8C3-YePvjQesGA,Amigos Taqueria,Mexican,-155.08686,19.72374,"250 Keawe St, Hilo, HI 96720"
jb7rFF7Vof9lXzQ4iXpH7w,Poi Balls Hawaii,"Food Trucks, Hawaiian",-155.06991392220704,19.713710236503204,"619 Manono St, Parking Lot, Hilo, HI 96720"
oZ-5vCfP0NBkQpzdWwaxnA,No. 1 Chinese Barbeque,Chinese,-154.95806,19.50504,"15-2660 Pahoa Village Rd, Pahoa, HI 96778"
2s-svCM3YBu5Iu-6W4_yMA,Mighty Sushi,Sushi Bars,-154.958946,19.508546,"15-2660 Keaau Pahoa Rd, Pahoa Marketplace, Pahoa, HI 96778"
TZLogUU2qVHk7cj4NcAA5Q,Hawaiian Shrimp Company,"Hawaiian, Seafood",-155.062866772055,19.7016496478494,"315 Makaala St, Hilo, HI 96720"
IZTktZa4jDu8RyHJXvtlLQ,Kalapana Lava Flow,Parks,-154.979743,19.356037,"End of Route 130 Volcano National Park, Kalapana, HI 96778"
re3r0KLTUo9xl3QbrA3fRg,Kimura General Store,Grocery,-155.0923717,19.782697,"27-289 Mill Rd, Papaikou, HI 96781"
l3DjACCZrXpuivIdRYYksg,Malama Market,Grocery,-154.95658906769748,19.502303453621195,"15-2714 Pahoa Village Rd, Unit A, Pahoa, HI 96778"
3AYUNDmqiFamXYI-ARyv-w,Kohala Coffee,"Coffee & Tea, Bagels, Sandwiches",-154.95700104963964,19.503050006821052,"15-2714 Pahoa Village Rd, Ste P2, Pāhoa, HI 96778"
1D2m2BUqOPLQ0WHUuqiGyg,Margarita Village,"Dive Bars, Karaoke, Barbeque",-155.054061889648,19.7272605895996,"11 Silva St, Hilo, HI 96720"
26hMH2kx92blcNySuIGwRw,Mr K's Recycle & Redemption Center,Recycling Center,-155.0833209,19.7165074,"815 Kinoole St, Hilo, HI 96720"
2z7pqa9HsLJhkbzYMDQmwA,Texas Island BBQ,"Food Trucks, Barbeque",-154.96104172269045,19.605505250597748,"15-1594 4th Ave, Keaau, HI 96749"
EBX70U5tDLZNRkoaZ6JWsg,Leung's Chop Suey House,Chinese,-155.06453,19.70695,"530 E Lanikaula St, Hilo, HI 96720"
9CF8jy0B378jw4cvSC5u9g,Taco Aina,"Tacos, Food Trucks",-155.036376953125,19.620281219482425,"Keaau, HI 96749"
aK3BmX4MDVX0XeBARPuWwA,Hot Dog On a Stick,"Hot Dogs, American, Fast Food",-155.06330053292834,19.697686855961148,"111 E Puainako St, Ste 428, Hilo, HI 96720"
S1f4Fw4vCEFkGeXtEOzXOg,Kalbi Express,"Korean, Barbeque, Japanese",-155.062816,19.701575,"315 E Makaala St, Ste 106, Hilo, HI 96720"
0kuqJDDkx1mvSlQERyQEOw,Sunlight Cafe,Japanese,-155.07600402832,19.710168838501,"1263 Kilauea Ave, Ste 280B, Hilo, HI 96720"
WDnm1fRrjsK9mMj9qieh_Q,Genki Sushi,"Sushi Bars, Conveyor Belt Sushi",-155.064209660761,19.6990954476535,"111 E Puainako St, Hilo, HI 96720"
SMBujP4FzwqyHlrzddQQYA,MacKenzie State Park,Parks,-154.90204,19.48116,"Hwy 132, Pohoiki, HI 96778"
Ll5ZvZzkIRw0FKI7sYw79w,Foodland,"Grocery, Fruits & Veggies, Seafood Markets",-155.040420532227,19.6223430633545,"16-586 Old Volcano Rd, Ste 102, Keaau Shopping Ctr, Keaau, HI 96749"
_4hWdVBV4C7MaTiK8nDeSQ,75 Degrees cafe,"Sandwiches, Vietnamese",-155.07558,19.71033,"1261 Kilauea Ave, Ste 221, Hilo, HI 96720"
hfvapp5hM2hZM3lENLh3Gg,The Hot Dog Guy,"Hot Dogs, Food Stands, Burgers",-155.06502,19.71732,"380 Kanoelehua Ave, Hilo, HI 96720"
h-AjnVXYlsYhhdg5AGNQig,Wailoa River State Recreation Area,Parks,-155.06849,19.71642,"Piilani St, Hilo, HI 96720"
nEHnCHhnFFT-t1GmKTwuug,Aunty Yong's Place,"Bars, Karaoke",-155.08483,19.71745,"688 Kinoole St, Hilo, HI 96720"
W8-6e3-XRorzgE-W9JzOIw,Hula Lounge Lobby Bar,Bars,-155.06499,19.72962,"93 Banyan Dr, Hilo, HI 96720"
L7gNtvw-8Nkp7kDmENhFyQ,Mister D's Grillwagon,"Barbeque, Food Trucks",-155.085106031413,19.7230146156158,"57 Mamo St, Hilo, HI 96720"
to_U6MPgS0riQLhO35kOGg,Nector Cafe,"Ice Cream & Frozen Yogurt, Coffee & Tea, Cafes",-155.08835780119912,19.723844988545977,"180 Kinoole St, Hilo, HI 96720"
a2KNWH02vHUD4s5s81Vtug,Hawaii BBQ Deli,"Barbeque, Hawaiian, Seafood",-155.064058851942,19.697003460560172,"111 E Puainako St, Unit 570, Hilo, HI 96720"
IjVoL0io4yzKinZbCzxPpw,Kapoho Village Inn,"Bed & Breakfast, Hotels",-154.84604,19.50345,"14-4587 Kapoho Rd, Pahoa, HI 96778"
kiR6TM6IV5PUQfkMuq3zAQ,Waiholoku'i Garden,"Grocery, Gift Shops, Fruits & Veggies",-154.9577129872283,19.504897604294353,"15-2660 Pahoa Village Rd, Ste 201, Pāhoa, HI 96778"
qpED8Z60tq7E8yUDThWnKA,Liliuokalani Park and Gardens,Parks,-155.06944958120584,19.72579608391994,"189 Lihiwai St, Ste 151, Hilo, HI 96720"
8hLZ0ngnj131ra2gcNpaqg,Cheng's Chop Suey House,"Asian Fusion, Chinese",-155.08275167,19.71724667,"138 Hualalai St, Hilo, HI 96720"
kqNicRyVxgl5kx6tVSaW1g,Smokin Okies BBQ,"Food Trucks, Barbeque, Southern",-154.89306,19.55585,"Pāhoa, HI 96778"
F3zD8CuIgKo5cPB3jnMaWg,Papa’s Pizza,"Pizza, Food Trucks",-155.06088,19.72449,"213 Kalanianaole St, Hilo, HI 96720"
Z2QnZLe57ZJ6eBbFFAQCkw,Big Island Mexican Foods,Mexican,-155.04428467515,19.6377314688564,"16-203 Wiliama Pl, Keaau, HI 96749"
ySkC8YOq-jjG5czwQDWjBQ,Blane's Drive Inn,"Hawaiian, Fast Food",-155.0651911037979,19.701668441222488,"150 Wiwoole St, Hilo, HI 96720"
nzU3eBLgZq7CrweQK3Gw5w,Peggy's Lounge,"Hawaiian, Lounges",-155.0673769,19.7162082,"760 Piilani St, Hilo, HI 96720"
IfE0yql974kIipXMVCngAA,New China Restaurant,Chinese,-155.081802368164,19.7188549041748,"510 Kilauea Ave, Hilo, HI 96720"
jT36kQkOKDVDLazZmqfJtw,KTA Super Stores - Downtown,Grocery,-155.08582,19.72317,"321 Keawe St, Hilo, HI 96720"
5Tz431TJtRQrAo1MMYjraA,L&L Hawaiian Barbecue,"Barbeque, Hawaiian",-154.9565472930648,19.502939383764407,"15-2714 Pahoa Village Rd, Ste C-1, Pahoa, HI 96778"
TzJI2HxN1XkbvA49FyHviA,Panda Express,"Chinese, Fast Food",-155.0609,19.6987,"368 E. Makaala Street, Hilo, HI 96720"
xES95y4kxy6Ha8IWQtRM5w,Liko Lehua Cafe,"Hawaiian, Sandwiches, New American",-155.106330397104,19.713337593008795,"177 Kaumana St, Hilo, HI 96720"
Fpd8SG3FnIJqM3q1GbMTmg,Safeway,Grocery,-155.05939,19.69945,"381 E Maka'ala St, Hilo, HI 96720"
p12Q-zxfnor7e0PfXHLA2A,Shakedown Treats,"Pop-Up Restaurants, Burgers, Hot Dogs",-155.0740426362909,19.654218821153137,"800 Stainback Hwy, Hilo, HI 96720"
KRtg-FtNbJjE7iFnBu7F4g,Big Island Fusion,"Food Trucks, Burgers, Asian Fusion",-155.064796475353,19.7170240190292,"380 Kanoelehua Ave, Hilo, HI 96720"
VyZLfQkk2f6nMnkA1n1NNA,Little Caesars Pizza,"Pizza, Chicken Wings",-155.076371600846,19.7116903442747,"125 Kekuanaoa St, Ste 201, Hilo, HI 96720"
6ZU3nONFLURBW_ly5qj3wA,Hilo Grinds,Hawaiian,-155.07050867318796,19.69050904942358,"1990 Kinoole St, Ste 103, Hilo, HI 96720"
0EWIuPbZjywbr4gXJUBCwA,Hana Tako,"Food Stands, Japanese Curry",-155.067002,19.693585,"50 E Puainake St, Hilo, HI 96720"
XmV0kiqxW03xt4lLgluCQQ,Punana Leo,Preschools,-155.1036111,19.7166667,"96 Pu‘uhonu Place, Hilo, HI 96720"
YE4Z6SJWC2Xm4QSiCB9OTw,Jack in the Box,"Burgers, Fast Food, Tacos",-155.066442489624,19.6925742934388,"50 E Puainako St, Hilo, HI 96720"
3uaFeHUYIQRmAEVUOw9p5A,Amigos Cantina,"Karaoke, Bars, Music Venues",-155.0867954,19.7237878,"250 Keawe St, Ste C, Hilo, HI 96720"
2C8ydsgfDNgY3Flqcut2Pg,Hilo Reeds Bay Hotel,Hotels,-155.06306870030784,19.727600060354163,"175 Banyan Dr, Hilo, HI 96720"
HgxMTFSRGAigi8yYhhPhwA,Alibi Tavern,Bars,-155.039108,19.621731,"16-566 Keaau-Pahoa Rd, Keaau, HI 96749"
ecd54qyMuep8SI0jU6ZqkQ,Shiigi Drug,Drugstores,-155.0834961,19.7209892,"333 Kilauea Ave, Hilo, HI 96720"
u7KxzL5PBR2rwzkXhA9Swg,Taco Bell,"Fast Food, Mexican",-155.067093,19.694708,"2100 Kanoelehua Ave, Hilo, HI 96720"
A0rYrw2jr0fjFGKq3T0xBQ,Pizza Hut,"Chicken Wings, Pizza, Fast Food",-155.0407404576721,19.621918526450617,"16-586 Old Volcano Rd, Ste 1, Keaau, HI 96749"
B4s3HYIo__lt8yZSuRKt1g,Sack N Save,Grocery,-155.0669464,19.6921037,"2100 Kanoelehua Ave, Hilo, HI 96720"
ASBXd8mjV3VokSYEmnoL6Q,Leleiwi Beach Park,"Parks, Swimming Pools, Beaches",-155.015454283012,19.7343519247687,"2300 Kalanianaole Ave, Hilo, HI 96720"
OGc8Nz8HMGtSHxdmU9GkkA,Blane's drive inn,"Desserts, Noodles",-154.9937457808241,19.55912591626665,"127 Orchid Land Dr, Keaau, HI 96749"
iOUjq6AoOph7rhEcXFg1UQ,808 LOCAL FLAVAH,Hawaiian,-155.0849898,19.7236213,"330 Kamehameha Ave, Ste 102, Hilo, HI 96720"
AbaR7a18zx904lq86K2PYQ,Little Caesars Pizza,"Pizza, Chicken Wings",-155.04536127474745,19.6378721,"16-574 Kipimana St, Keaau, HI 96749"
7EvfBpA5AEi7ZO_UcFUGJA,Na’au,"Hawaiian, Personal Chefs",-155.10609498855374,19.83159800275875,"Pepeekeo, HI 96783"
wBY_7l45eyq-P-kuGN8Bjw,Ling's Chop Suey House,Chinese,-155.067106,19.691656,"2100 Kanoelehua Ave, Hilo, HI 96720"
YO14nJRmwfFjG2ieszseSw,Plates Of Aloha,"Food Trucks, Tacos",-155.6694085,20.0215814,"65-1214 Lindsay Rd, Waimea, HI 96743"
XYNfRfKzqeEQfGdg_3aEWA,Pizza Ala Slice,Pizza,-155.064099,19.696983,"111 E Puainako St, Hilo, HI 96720"
eCrhC3zl0O6mfkB4qtpEVA,The Honey Hut,"Food Trucks, Breakfast & Brunch",-155.1124031536816,19.86954583430312,"Honomu, HI 96728"
5fz8izmX7qEZZg_WwFf9VQ,Sack N Save,Grocery,-155.088367669248,19.722844745218524,"250 Kinoole St, Hilo, HI 96720"
2Y9n0Vl7dBZdMoAwxecJrw,Thai Smile,"Thai, Food Trucks",-155.087936401367,19.7178401947021,"Hilo, HI 96720"
